Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
['Kim', 'Chapiron', ',', 'ki', 'fèt', '4', 'jiyè', '1980', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', 'ak', 'senaris', 'franse', '.']	[11]	Frans	Q142	[19]	franse	Q121842	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Jaén	Q95025	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Saltville', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Fritz', 'Jacques', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Lamour', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[3]	atis	Q483501	[6]	pent	Q1028181	P279
['Victor', 'Jean', '-', 'Louis', 'Baghio’o', ',', 'ki', 'fèt', '21', 'desanm', '1910', 'nan', 'Fòd', 'Fwans', 'nan', 'Matinik', 'epi', 'ki', 'mouri', '20', 'desanm', '1994', 'nan', 'Pari', ',', 'se', 'yon', 'ekriven', 'matinikè', '.']	[12, 13]	Fòd Fwans	Q81621	[15]	Matinik	Q17054	P36
"['Rosa', '""', 'Rosita', '""', 'Arenas', ',', 'ki', 'fèt', '19', 'out', '1933', 'nan', 'Karakas', '(', 'Venezwela', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', '.']"	[12]	Karakas	Q1533	[14]	Venezwela	Q717	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Hernot', 'Versaint', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Seville	Q8717	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Dunes', 'City', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[7]	Oregon	Q824	[10]	Etazini	Q30	P17
['Pierre', 'Dimanche', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Dennis', 'Pohl', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Coeburn', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Joan', 'Allen', ',', 'ki', 'fèt', '20', 'out', '1956', 'nan', 'Rochelle', 'nan', 'Ilinwa', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktris', 'amerikèn', '.']	[11]	Ilinwa	Q1204	[13]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Jaén	Q95025	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Nicolas', 'Gob', ',', 'ki', 'fèt', '29', 'oktòb', '1982', 'nan', 'Briksèl', '(', 'Bèljik', ')', ',', 'se', 'yon', 'aktè', 'bèlj', '.']	[9]	Briksèl	Q239	[11]	Bèljik	Q31	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Alexandria', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Joseph', 'Duroseau', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Ramphis', 'Magloire', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Manno', 'Paul', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Umapine', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Rose', '-', 'Marie', 'Desruisseau', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Micius', 'Stephane', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['André', 'Chazel', ',', 'ki', 'fèt', '11', 'desanm', '1933', 'nan', 'Saint', '-', 'Just', 'nan', 'depatman', 'Ardèche', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'franse', '.']	[16]	Frans	Q142	[22]	franse	Q121842	P17
['Marie', 'Jose', 'Gardere', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['Harris', 'Lloyd', 'Seaton', ',', 'rele', 'B.B.', 'Seaton', ',', 'ki', 'fèt', '3', 'septanm', '1944', 'nan', 'Kinstòn', '(', 'Jamayik', ')', ',', 'se', 'yon', 'chantè', ',', 'mizisyen', 'ak', 'pwodiktè', 'ska', ',', 'rocksteady', ',', 'rege', ',', 'raga', 'jamayiken', '.']	[14]	Kinstòn	Q34692	[16]	Jamayik	Q766	P17
[' ', 'wilfrid', 'louis', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['New', 'Castle', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[7]	Vijini	Q1370	[10]	Etazini	Q30	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Jimmy', 'Woha', '-', 'Woha', ',', 'ki', 'fèt', '25', 'oktòb', '1990', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'ak', 'reyalizatè', 'franse', '.']	[11]	Pari	Q90	[13]	Frans	Q142	P17
['Jimmy', 'Woha', '-', 'Woha', ',', 'ki', 'fèt', '25', 'oktòb', '1990', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'ak', 'reyalizatè', 'franse', '.']	[13]	Frans	Q142	[21]	franse	Q121842	P17
['Brenda', 'Daniela', 'Asnicar', 'Mendoza', ',', 'rele', 'Brenda', 'Asnicar', ',', 'ki', 'fèt', '17', 'oktòb', '1991', 'nan', 'Bwenozè', '(', 'Ajantin', ')', ',', 'se', 'yon', 'aktris', ',', 'chantèz', 'ak', 'dansèz', 'ajantin', '.']	[17]	Ajantin	Q414	[27]	ajantin	Q414	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Almería	Q81802	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Joseph', '-', 'Felder', 'Dubic', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Assane', 'Kouyaté', ',', 'ki', 'fèt', 'an', '1954', 'nan', 'Bamako', '(', 'Mali', ')', ',', 'se', 'yon', 'reyalizatè', 'ak', 'aktè', 'malyen', '.']	[8]	Bamako	Q3703	[10]	Mali	Q912	P17
['West', 'Stayton', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[7]	Oregon	Q824	[10]	Etazini	Q30	P17
['Edouard', 'Damas', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Georges', 'Vaur', ',', 'rele', 'Piroulet', ',', 'ki', 'fèt', '19', 'septanm', '1920', 'nan', 'Toulouse', 'nan', 'Haute', '-', 'Garonne', 'epi', 'ki', 'mouri', '12', 'jiyè', '2010', 'nan', 'Toulouse', '(', 'Frans', ')', ',', 'se', 'yon', 'komedyn', ',', 'chantè', 'ak', 'imoris', 'franse', '.']	[26]	Frans	Q142	[36]	franse	Q121842	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Yveson', 'Celidon', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Ronald', 'Mevs', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Niurka', 'Marcos', 'Calle', ',', 'rele', 'Niurka', 'Marcos', ',', 'ki', 'fèt', '25', 'novanm', '1967', 'nan', 'La', 'Avàn', '(', 'Kiba', ')', ',', 'se', 'yon', ',', 'chantèz', ',', 'dansèz', 'ak', 'aktris', 'kibèn', '.']	[14, 15]	La Avàn	Q1563	[17]	Kiba	Q241	P36
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Paul', 'Leon', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Léonie', 'Juliana', 'baronne', 'Cooreman', ',', 'rele', 'Annie', 'Cordy', ',', 'ki', 'fèt', '16', 'jen', '1928', 'nan', 'Laeken', 'nan', 'Briksèl', '(', 'Bèljik', ')', 'epi', 'ki', 'mouri', '4', 'septanm', '2020', 'nan', 'Vallauris', 'nan', 'depatman', 'Alpes', '-', 'Maritimes', '(', 'Frans', ')', ',', 'se', 'yon', 'chantèz', ',', 'menèz', 'revi', 'ak', 'aktris', 'bèlj', '.']	[17]	Briksèl	Q239	[19]	Bèljik	Q31	P17
['Stanley', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Fòs', 'nasyonalis', 'ki', 'te', 'dirije', 'pa', 'Juan', 'Pablo', 'Duarte', 'mete', 'men', 'sou', 'kontwòl', 'Santo', 'Domingo', 'sou', '27', 'fevriye', '1844', '.']	[6, 7, 8]	Juan Pablo Duarte	Q188122	[13, 14]	Santo Domingo	Q34820	P19
['Nan', 'deseni', 'ki', 'sot', 'pase', 'yo', 'nan', '20yèm', 'syèk', 'la', ',', 'Ayiti', 'te', 'gen', 'eksperyans', 'gwo', 'enstabilite', 'politik', 'e', 'li', 'te', 'lou', 'nan', 'dèt', 'nan', 'Lafrans', ',', 'Almay', 'ak', 'Etazini', 'yo', '.']	[11]	Ayiti	Q790	[29]	Etazini	Q30	P47
['Nan', 'deseni', 'ki', 'sot', 'pase', 'yo', 'nan', '20yèm', 'syèk', 'la', ',', 'Ayiti', 'te', 'gen', 'eksperyans', 'gwo', 'enstabilite', 'politik', 'e', 'li', 'te', 'lou', 'nan', 'dèt', 'nan', 'Lafrans', ',', 'Almay', 'ak', 'Etazini', 'yo', '.']	[25]	Lafrans	Q142	[27]	Almay	Q183	P47
['Nan', 'yon', 'ekspresyon', 'de', 'Corollary', 'Theodore', 'Roosevelt', 'nan', 'Doktrin', 'Monroe', ',', 'Etazini', 'te', 'okipe', 'zile', 'a', 'nan', 'mwa', 'jiyè', '1915', 'apre', 'asasina', 'prezidan', 'Ayiti', 'Vilbrun', 'Guillaume', 'Sam', '.']	[5, 6]	Theodore Roosevelt	Q33866	[11]	Etazini	Q30	P27
['Okipasyon', 'an', 'te', 'amelyore', 'kèk', 'nan', 'enfrastrikti', 'Ayiti', 'ak', 'pouvwa', 'santralize', 'nan', 'Pòtoprens', '.']	[7]	Ayiti	Q790	[12]	Pòtoprens	Q34261	P36
['Li', 'patisipe', 'nan', 'pwogram', 'chèche', 'konnen', 'sou', 'zafè', 'devlopman', 'andeyò', 'lavil', 'Lima', 'nan', 'peyi', 'Pewou', '.']	[11]	Lima	Q2868	[14]	Pewou	Q419	P36
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Almería	Q81802	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Li', 'se', 'yon', 'atis', ',', 'mizisyen', 'kreyòl', '.']	[3]	atis	Q483501	[5]	mizisyen	Q639669	P279
['Marie', '-', 'Delivrance', 'Noel', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Tangent', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Lakeside', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Culpeper', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Andrée', 'Alice', 'Georgette', 'Pascal', ',', 'rele', 'Andrée', 'Pascal', ',', 'ki', 'fèt', '17', 'janvye', '1892', 'nan', 'Pari', 'epi', 'ki', 'mouri', '7', 'desanm', '1982', 'nan', 'Clichy', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'teyat', 'ak', 'sinema', 'fransèz', '.']	[15]	Pari	Q90	[25]	Frans	Q142	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Jaén	Q95025	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Dilley', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Simon', 'Reggiani', ',', 'ki', 'fèt', '23', 'out', '1961', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'ak', 'reyalizatè', 'franse', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Li', 'se', 'pitit', 'gason', 'chantè', 'ak', 'aktè', 'Serge', 'Reggiani', 'e', 'komedyèn', 'Annie', 'Noël', '.']	[7, 8]	Serge Reggiani	Q461111	[11, 12]	Annie Noël	Q2851691	P26
['Edgar', 'Jean', '-', 'Baptiste', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cadix	Q81978	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Charles', 'Paul', 'Zoltan', 'Nemes', 'de', 'Weisz', '-', 'Horstenstein', ',', 'rele', 'Charles', 'Nemes', ',', 'ki', 'fèt', '5', 'out', '1951', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', 'ak', 'senaris', 'franse', '.']	[19]	Pari	Q90	[21]	Frans	Q142	P17
['Charles', 'Paul', 'Zoltan', 'Nemes', 'de', 'Weisz', '-', 'Horstenstein', ',', 'rele', 'Charles', 'Nemes', ',', 'ki', 'fèt', '5', 'out', '1951', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', 'ak', 'senaris', 'franse', '.']	[21]	Frans	Q142	[29]	franse	Q121842	P17
['Madison', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Li', 'fèt', 'sou', '5', 'avril', '1937', 'nan', 'Kap', 'Ayisyen', 'epi', 'ki', 'mouri', 'sou', '27', 'jiyè', '2017', 'nan', 'Kebèk', ',', '(', 'Kanada', ')', '.']	[17]	Kebèk	Q176	[20]	Kanada	Q16	P17
['Sergio', 'Alejandro', 'Suárez', 'Velasco', ',', 'ki', 'fèt', '26', 'jiyè', '1941', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'meksiken', '.']	[11]	Meksiko	Q1489	[13]	Meksik	Q96	P17
['Yo', 'fonn', 'nan', 'Pawòl', 'Archipelago', ',', 'yon', 'magazin', 'sou', 'entènèt', ',', 'kouri', 'ant', 'Kanada', ',', 'Lafrans', ',', 'Etazini', 'ak', 'Ayiti', '.']	[13]	Kanada	Q16	[17]	Etazini	Q30	P47
['Yo', 'fonn', 'nan', 'Pawòl', 'Archipelago', ',', 'yon', 'magazin', 'sou', 'entènèt', ',', 'kouri', 'ant', 'Kanada', ',', 'Lafrans', ',', 'Etazini', 'ak', 'Ayiti', '.']	[17]	Etazini	Q30	[19]	Ayiti	Q790	P47
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Oklahoma', 'City', 'se', 'yon', 'vil', 'nan', 'eta', 'Oklawoma', ',', 'nan', 'Etazini', '.']	[7]	Oklawoma	Q1649	[10]	Etazini	Q30	P17
['Sturgis', 'se', 'yon', 'vil', 'nan', 'eta', 'Dakota', 'disid', ',', 'nan', 'Etazini', '.']	[6, 7]	Dakota disid	Q1211	[10]	Etazini	Q30	P17
['Algoma', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Almería	Q81802	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Jean', 'Jean', '-', 'Baptiste', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Alejandra', 'Margarita', 'Ávalos', 'Rodríguez', ',', 'rele', 'Alejandra', 'Ávalos', ',', 'ki', 'fèt', 'sou', '17', 'oktòb', '1968', 'nan', 'Meksiko', ',', '(', 'Meksik', ')', ',', 'se', 'yon', 'chantèz', ',', 'aktris', ',', 'modèl', 'ak', 'dansèz']	[16]	Meksiko	Q1489	[19]	Meksik	Q96	P17
['Jacquelin', 'Garcon', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Lucien', 'Price', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Jacksin', 'Mesidor', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Damián', 'Alcázar', ',', 'ki', 'fèt', '8', 'janvye', '1953', 'nan', 'Jiquilpan', ',', 'Michoacán', ',', '(', 'Meksik', ')', ',', 'se', 'yon', 'politisyen', 'ak', 'aktè', 'meksiken', '.']	[14]	Meksik	Q96	[22]	meksiken	Q1209676	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Didier', 'Kaminka', ',', 'ki', 'fèt', '22', 'avril', '1943', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', ',', 'aktè', ',', 'dyalogis', 'ak', 'senaris', 'franse', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Gary', 'Ambroise', ',', 'ki', 'fèt', '17', 'jiyè', '1985', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'foutbalè', 'entènasyonal', 'ayisyen', '.']	[8]	Pari	Q90	[10]	Frans	Q142	P17
['Lucien', 'Bourdeau', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Otter', 'Rock', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[7]	Oregon	Q824	[10]	Etazini	Q30	P17
['Alexis', 'Tomassian', ',', 'pafwa', 'ekri', 'Thomassian', ',', 'se', 'yon', 'aktè', 'franse', ',', 'ki', 'fèt', '13', 'jiyè', '1979', 'nan', 'Alfortville', 'nan', 'Val', '-', 'de', '-', 'Marne', '(', 'Frans', ')', '.']	[10]	franse	Q121842	[26]	Frans	Q142	P17
['Jean', 'Jacques', 'Jacques', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['Gladstone', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Lea', 'Michele', 'Sarfati', ';', 'rele', 'Lea', 'Michele', ',', 'ki', 'fèt', '29', 'out', '1986', 'nan', 'Nouyòk', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktris', 'ak', 'chantèz', 'amerikèn', '.']	[14]	Nouyòk	Q60	[16]	Etazini	Q30	P17
['Katherine', 'Conwell', ',', 'rele', 'Kathleen', 'Collins', ',', 'ki', 'fèt', '18', 'mas', '1942', 'epi', 'ki', 'mouri', '18', 'septanm', '1988', ',', 'se', 'yon', 'fanm', 'powèt', ',', 'senaris', ',', 'ekriven', ',', 'reyalizatris', ',', 'militant', 'dwa', 'sivik', 'afrikèn', '-', 'amerikèn', '.']	[22]	powèt	Q49757	[26]	ekriven	Q36180	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Jaén	Q95025	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Eric', 'Williams', 'Dane', ',', 'ki', 'fèt', '9', 'novanm', '1972', 'nan', 'San', 'Francisco', 'nan', 'eta', 'Kalifòni', 'Etazini', ')', ',', 'se', 'yon', 'aktè', 'ameriken', '.']	[14]	Kalifòni	Q99	[15]	Etazini	Q30	P17
