text,text_preprocessed,LEN,label
T' kapitel citii es [[Sakreb]].,T kapitel citii es Sakreb,5,67
Port Macquarie es a citii i' [[Nyuu Sauth Wiels]].,Port Macquarie es a citii i Nyuu_Sauth_Wiels,7,11
I' tuch's t' [[Pesifik Oshen]].,I tuchs t Pesifik_Oshen,4,44
Chinandega esa citii i' [[Nicaragua]].,Chinandega esa citii i Nicaragua,5,13
Kolombiya es kuntrii i' [[Sowth Merika]].,Kolombiya es kuntrii i Sowth_Merika,5,15
T' kapitel citii es [[Bogota]].,T kapitel citii es Bogota,5,67
Harstad esa [[citii]] i' [[Norwaii]].,Harstad esa citii i Norwaii,5,13
Kaus ar mammals from [[Urup]].,Kaus ar mammals from Urup,5,55
Myuusik esa aart a' kulchur wit sound organiized 'n [[tiem]].,Myuusik esa aart a kulchur wit sound organiized n tiem,10,12
Pitkern cuisiin es t' whettles kulchur a' [[Pitkern Ailen]].,Pitkern cuisiin es t whettles kulchur a Pitkern_Ailen,8,59
Hi s' eksplor t' koest a' [[Ostrielya]].,Hi s eksplor t koest a Ostrielya,7,49
"I' [[Kreschen]] kulchur, i' es t' dieh Jesus came back t' life.",I Kreschen kulchur i es t dieh Jesus came back t life,12,12
"I' other kulchurs an non-Kristian koontriis (e.g [[Ostrielya]], [[Nyuu Ziilan]], [[Endya]], etc), i' es selebretid due t' dem Ista Bunny an Ista eggs.",I other kulchurs an nonKristian koontriis i es selebretid due t dem Ista Bunny an Ista eggs,17,52
Wiskonsiin esa Stait o' [[Yunitid Staits o' Merika]].,Wiskonsiin esa Stait o Yunitid_Staits_o_Merika,5,12
Toloen esa citii i' [[Frans]].,Toloen esa citii i Frans,5,13
 esa kuntrii i' Sowth Eist [[Asya]].,esa kuntrii i Sowth Eist Asya,6,34
"bordas [[Bruunii]], [[Tailan]] an [[Endonesya]].",bordas Bruunii Tailan an Endonesya,5,10
Der es tu [[brij]]es t' [[Singapur]] ailen.,Der es tu brijes t Singapur ailen,7,19
"Coreca, esa citii i' [[Italii]], a' es 4 km area.",Coreca esa citii i Italii a es km area,9,1
"T' Griinlendik (""Kalaallisut"") esa [[laenghwij]] o' t' Eskimau-aleution laenghwij, spoken b' t' indiijineus pipal o' [[Griinland]].",T Griinlendik esa laenghwij o t Eskimaualeution laenghwij spoken b t indiijineus pipal o Griinland,15,45
"part tracionailli o' Inuit laenghwijs, sech az Inuktitut, spoken i [[Kaneda]], an es b' ebout 54,000 pipal, mor then haf o' t' spikers o' Eskimau-aleution laenghwijs.",part tracionailli o Inuit laenghwijs sech az Inuktitut spoken i Kaneda an es b ebout pipal mor then haf o t spikers o Eskimaualeution laenghwijs,25,73
"Inglish Wikkapedya ([[Inglish]]: ""English Wikipedia"") esa t' biges [[Wikkapedya]], t' frii ensiiklopedya.",Inglish Wikkapedya esa t biges Wikkapedya t frii ensiiklopedya,9,46
West Ostrielya esa stait i' t' west o' [[Ostrielya]].,West Ostrielya esa stait i t west o Ostrielya,9,22
Moskou es t' kapitel an' t' biges citii a' [[Rusha]] an' t' sekan biges citii a' [[Urup]] (aftaa [[Istanbuel]]).,Moskou es t kapitel an t biges citii a Rusha an t sekan biges citii a Urup,17,71
"Yurii Vladimirovich Dolgorukii, t' knyaz (king) o' [[Kiev]], faund'd Moskou i' 1147 iya.",Yurii Vladimirovich Dolgorukii t knyaz o Kiev faundd Moskou i iya,11,10
"I' 1712, kapitel wos muuv'd from Moskou tuu [[Saint Piiterburg]].",I kapitel wos muuvd from Moskou tuu Saint_Piiterburg,8,59
Afta [[YoSSR]] kollaps'd Moskou bikaaem'd t' kapitel citii o' [[Rusha]].,Afta YoSSR kollapsd Moskou bikaaemd t kapitel citii o Rusha,10,43
Kresmes Ailen esa Ostrielyan teritrii i' t' [[Indien Oshen]].,Kresmes Ailen esa Ostrielyan teritrii i t Indien_Oshen,8,69
Ferdinan Emmanyuuel Edraliin Markuus (1917 — 1989) wos t' 10th President a' t' [[Felapiins]].,Ferdinan Emmanyuuel Edraliin Markuus wos t th President a t Felapiins,11,9
Mauretania esa kuntrii i' [[Afreka]].,Mauretania esa kuntrii i Afreka,5,70
"Manama ( """") es t' kapitel an biges citii o' [[Barain]], w' an approximate popyulayshun a' 155,000 piopel.",Manama es t kapitel an biges citii o Barain w an approximate popyulayshun a piopel,15,71
T' Wenezuelan tal' esa symbol o' [[Wenezuela]].,T Wenezuelan tal esa symbol o Wenezuela,7,55
"Siligo esa citii i' [[Italii]], a' es 4,2 km area.",Siligo esa citii i Italii a es km area,9,1
Hannover esa citii i' [[Doichland]].,Hannover esa citii i Doichland,5,35
Estronoma [[William Herschel]] wos barn i' Hannover.,Estronoma William_Herschel wos barn i Hannover,6,55
"A dorg ([[Inglish]]: ""dog"") es a domestik kriicha.",A dorg es a domestik kriicha,6,9
"Helsinki (; , ) es t' kapitel an t biges [[citii]] a' [[Finland]].",Helsinki es t kapitel an t biges citii a Finland,10,71
" esa kuntrii i' Sentril [[Asya]], north o' [[Eraan]].",esa kuntrii i Sentril Asya north o Eraan,8,24
Budapest es kapitel citii a' [[Hungrii]].,Budapest es kapitel citii a Hungrii,6,37
Es biges citii i' [[Hungrii]].,Es biges citii i Hungrii,5,32
T' siisen a' kam aafta [[sama]] an afor [[winta]].,T siisen a kam aafta sama an afor winta,9,25
"En ar sauthen hemisfiya 's miek ap a' [[Maach]], [[Ieprel]] an [[Mieh]].",En ar sauthen hemisfiya s miek ap a Maach Ieprel an Mieh,12,26
Principality of esa kuntrii i' [[Urup]].,Principality of esa kuntrii i Urup,6,14
 <ns>0</ns>  <revision></revision>  <timestamp>2019-06-21T08:22:17Z</timestamp>  <contributor></contributor>  <username>Coconutic</username>    <comment>Coconutic moved page Corinto to [[Korintuu]]</comment>  <model>wikitext</model>  <format>text/x-wiki</format>,nsns revisionrevision timestampTZtimestamp contributorcontributor usernameCoconuticusername commentCoconutic moved page Corinto to Korintuucomment modelwikitextmodel formattextxwikiformat,13,31
Maaori (Te reo Māori) esa laenghwij mien spoken i' [[Nyuu Ziilan]].,Maaori esa laenghwij mien spoken i Nyuu_Ziilan,7,2
"Yunitid Staits, ofisholi Yunitid Staits o' Merika ([[Inglish]]: ""United States of America"") esa [[kuntrii]] i' [[North Merika]].",Yunitid Staits ofisholi Yunitid Staits o Merika esa kuntrii i North Merika,12,7
"T' kapitel citii es Woshingtun, an t' larges citii es [[Nyuu York]].",T kapitel citii es Woshingtun an t larges citii es Nyuu_York,11,54
T' mijoritii o' Merikan teritri es biitwiin [[Kaneda]] an [[Meksikoe]].,T mijoritii o Merikan teritri es biitwiin Kaneda an Meksikoe,10,12
Bulgeriyan esa [[laenghwij]] i [[Bulgeriya]].,Bulgeriyan esa laenghwij i Bulgeriya,5,2
Liik [[Serbyan]] an Slowenyan.,Liik Serbyan an Slowenyan,4,10
Antarktida esa dur fifth biges [[kontenent]] wich overli dur Sowth Poel.,Antarktida esa dur fifth biges kontenent wich overli dur Sowth Poel,11,12
"Ryuurik ([[Rushan]]: ""Рюрик""; 830 — 879) wos a' Warangiiyan chiftaain o' Anshunt Rus.",Ryuurik wos a Warangiiyan chiftaain o Anshunt Rus,8,10
Ta [[erth]] and ta othr pllaaanetz zoom arownd te Sann.,Ta erth and ta othr pllaaanetz zoom arownd te Sann,10,57
"Somalia (, ) esa kuntrii i' [[Afreka]].",Somalia esa kuntrii i Afreka,5,70
T' kapitel citii es [[Mogadisho]].,T kapitel citii es Mogadisho,5,67
Maethamatiks es wun [[saiens]].,Maethamatiks es wun saiens,4,9
Moa es a extinct anamal from [[Nyuu Ziilan]].,Moa es a extinct anamal from Nyuu_Ziilan,7,4
Ankara es t' kapitel an a' biges citii o' [[Turkii]].,Ankara es t kapitel an a biges citii o Turkii,10,71
Port Morsbii es t' kepitel o' [[Papua Nyuu Gini]].,Port Morsbii es t kepitel o Papua_Nyuu_Gini,7,59
"Caselle Landi, esa taun i' [[Italii]], a' es 25 km area.",Caselle Landi esa taun i Italii a es km area,10,1
Aarmanyan esa laenghwij mein spoken i' [[Aarmanya]].,Aarmanyan esa laenghwij mein spoken i Aarmanya,7,2
Apya (Samoan: Apia) es t' kapitel a' [[Samoa]].,Apya es t kapitel a Samoa,6,58
"Romainyan esa laenghwij mien spoken i' [[Romainya]] an [[Moldoewa]], a' em teritrii o' [[Urup]].",Romainyan esa laenghwij mien spoken i Romainya an Moldoewa a em teritrii o Urup,14,47
"Dutch (""Nederlands"") esa [[laenghwij]] mien spoekn i' [[Dem Nethiland]] an [[Beljum]], em kuntriis a' [[Urup]].",Dutch esa laenghwij mien spoekn i Dem Nethiland an Beljum em kuntriis a Urup,14,47
It es orlsoe spoken i' [[Suriname]] i' [[Sowth Merika]].,It es orlsoe spoken i Suriname i Sowth Merika,9,12
Saientifik methud esa mien methud a' [[saiens]].,Saientifik methud esa mien methud a saiens,7,73
Ai Sahara es big desert i' [[Afreka]].,Ai Sahara es big desert i Afreka,7,9
"Ai nam ""sahara"" i' [[Erabek]] wod f' ""desert"".",Ai nam sahara i Erabek wod f desert,8,10
"Orn d' north idda Medittaraniyan See, to d' west idda [[Etlantic Oshen]], an to d' east idda Red See.",Orn d north idda Medittaraniyan See to d west idda Etlantic_Oshen an to d east idda Red See,18,73
Kemistrii es a' [[saiens]] 'a em kemikill element 'a em kemikill kompornd.,Kemistrii es a saiens a em kemikill element a em kemikill kompornd,12,9
"Jibrulta ([[Inglish]] an [[Spanish]]: ""Gibraltar"") esa dapendinci o' [[Yunitid Kingdum]] to sowth o' [[Spain]].",Jibrulta esa dapendinci o Yunitid_Kingdum to sowth o Spain,9,5
Mauritius esa ailen kuntrii i' [[Afreka]].,Mauritius esa ailen kuntrii i Afreka,6,75
"Es s' istablish i' Beyjing, [[Shiina]] i 1917.",Es s istablish i Beyjing Shiina i,7,59
T' cherch belons to d' Pentecost branch o' [[Kreschenitii]] that emerged dyuuriin' t' yorlii twentieth cenchurii i' t' Yunitid Staits.,T cherch belons to d Pentecost branch o Kreschenitii that emerged dyuuriin t yorlii twentieth cenchurii i t Yunitid Staits,20,12
T' cherch aims to priich d' Gospil t' t' all a' dem kuntrii biifo' t' Sekan Kamin' o' [[Jesus]].,T cherch aims to priich d Gospil t t all a dem kuntrii biifo t Sekan Kamin o Jesus,19,48
Hii wos barn in t' [[Hannover]].,Hii wos barn in t Hannover,6,57
[[Norfuk Ailen]] setl'd iyas en iyas agoe b' dem salan fram [[Nyuu Ziilan]] abaut 1300–1400 CE.,Norfuk_Ailen setld iyas en iyas agoe b dem salan fram Nyuu Ziilan abaut CE,14,4
T' fas Urupean to lan orn a' ailen was Kaptaan [[James Cook]] in 1774.,T fas Urupean to lan orn a ailen was Kaptaan James_Cook in,12,73
"Afta a' Fas Fliit setl'd a' Port Jakson, Lieutenant [[Philip Gidley King]] got to Norfuk on Maach 6, 1788.",Afta a Fas Fliit setld a Port Jakson Lieutenant Philip_Gidley_King got to Norfuk on Maach,15,59
"In 1914, a' ailen se enkluud i' [[Ostrielya]] esa ekstirnal teritrii.",In a ailen se enkluud i Ostrielya esa ekstirnal teritrii,10,52
Managua es t' kapitel an biges citii a' [[Nicaragua]].,Managua es t kapitel an biges citii a Nicaragua,9,71
Kamerun esa kuntrii i' [[Afreka]].,Kamerun esa kuntrii i Afreka,5,70
"Felap Ailen es a' ailen 6 km sowth a' [[Norfuk Ailen]], a' t' [[Pesifik Oshen]].",Felap Ailen es a ailen km sowth a Norfuk_Ailen a t Pesifik Oshen,13,41
Snell es a [[Pitkern]] descendant.,Snell es a Pitkern descendant,5,9
"Mani es eni item or werifaibl rekord det es jenrilii eksept'd es a peiment f' guuds an serwises (e.g f' [[wetls]]) an repliesment o' dets, sach as tekses, iin a kuntrii or soshio-ekonomik kontekst.",Mani es eni item or werifaibl rekord det es jenrilii ekseptd es a peiment f guuds an serwises an repliesment o dets sach as tekses iin a kuntrii or soshioekonomik kontekst,31,52
"Tunis ulla Tunisia ([[Erabek]]: تونس‎; [[French]]: ""Tunis"") es t' kapitel an biges citii o' [[Tunisia]].",Tunis ulla Tunisia es t kapitel an biges citii o Tunisia,11,71
"Sir Isaac Nyuuton (4 Jaenyuweri 1643 – 31 Maach 1727) wos a’ Inglish fisisist, maethematishen, estronoma, naachurel filosofa, elkemist, en [[thiiolojii]]an.",Sir Isaac Nyuuton wos a ’ Inglish fisisist maethematishen estronoma naachurel filosofa elkemist en thiiolojiian,15,12
"Hiis buuk, t’ ""Philosophiæ Naturalis Principia Mathematic"" (elsa koul'd t’ ""Principia""), pablish'd in 1687, es bin konsaaideriid wan a’ t’ moes enfluwenshal buuks i' t’ histrei a’ [[saiens]].",Hiis buuk t ’ Philosophiæ Naturalis Principia Mathematic pablishd in es bin konsaaideriid wan a ’ t ’ moes enfluwenshal buuks i t ’ histrei a ’ saiens,28,12
Hii wos barn i' t' [[Yunitid Kingdum]].,Hii wos barn i t Yunitid_Kingdum,6,5
"Ban Pain ([[Inglish]]: ""Burnt Pine"") es t' biges toen o' [[Norfuk Ailen]].",Ban Pain es t biges toen o Norfuk_Ailen,8,19
"Baunti Dieh esa holidieh i' both [[Pitkern Ailen]], t' destinayshun a' dem HMS ""Bounty"" myuutenias, an a' [[Norfuk Ailen]].",Baunti Dieh esa holidieh i both Pitkern_Ailen t destinayshun a dem HMS Bounty myuutenias an a Norfuk Ailen,18,12
"Dong Hoi Aeyaport (""Dong Hoi Airport/Sân bay Đồng Hới"") esa aeyaport i' [[Đồng Hới]], Quang Binh, [[Wiyetnaam]]; a kuntrii i' sowth-eist Asya.",Dong Hoi Aeyaport esa aeyaport i Đồng_Hới Quang Binh Wiyetnaam a kuntrii i sowtheist Asya,15,48
"Solanum aviculare, esa soft-woodid shrub native t' [[Nyuu Ziilan]] an t' eist koast a' [[Ostrielya]].",Solanum aviculare esa softwoodid shrub native t Nyuu_Ziilan an t eist koast a Ostrielya,14,49
Ai Mo'orea esa [[ailen]] i t'[[Pesifik Oshen]].,Ai Moorea esa ailen i tPesifik Oshen,7,27
" esa kuntrii in t’ [[Medl Eist]], i' [[Asya]].",esa kuntrii in t ’ Medl_Eist i Asya,8,34
Midl Urup es region i' [[Urup]].,Midl Urup es region i Urup,6,10
" ([[Inglish]]: Russia; [[Rushan]]: Россия), ofishol form es t' Rushan Federashun ([[Rushan]]: Российская Федерация) esa kuntrii i' [[Urup]] an [[Asya]].",ofishol form es t Rushan Federashun esa kuntrii i Urup an Asya,12,14
T' kapitel an biges citii es [[Moskou]].,T kapitel an biges citii es Moskou,7,71
T' President es [[Vladimir Putin]].,T President es Vladimir_Putin,4,59
"Kingdum Prussia (Doich: ""Königreich Preußen"") wos t' kuntrii i' [[Urup]].",Kingdum Prussia wos t kuntrii i Urup,7,14
T' kapitel wos [[Berlin]].,T kapitel wos Berlin,4,40
"Awarua (""tuu haabas"" iin [[Dem Kuuk Ailen Maaori]]) es t' kapitel o' [[Dem Kuuk Ailen]].",Awarua es t kapitel o Dem_Kuuk_Ailen,6,58
"Krestcherch ([[Inglish]]: ""Christchurch"", [[Maaori]]: ""Otautahi"") (ulla Kristcherch) es a citii i' [[Nyuu Ziilan]].",Krestcherch es a citii i Nyuu_Ziilan,6,32
I' es t' biges citii on t' [[Sauth Ailen]].,I es t biges citii on t Sauth_Ailen,8,32
Myanmaa (Berma) esa kuntrii i' [[Asya]].,Myanmaa esa kuntrii i Asya,5,33
" es d' lemnth manth a' d' iya, d' laas manth a' [[ortam]] en d' laas manth a' [[spring]].",es d lemnth manth a d iya d laas manth a ortam en d laas manth a spring,18,61
" es a' kuntrii a' t' Pesifik koest a' Sauth Merika, north a' [[Chili]] an sauth a' [[Ekwador]].",es a kuntrii a t Pesifik koest a Sauth Merika north a Chili an sauth a Ekwador,17,52
North Merika esa [[kontenent]].,North Merika esa kontenent,4,50
Saint Lucia esa ailen kuntrii i' [[Etlantic Oshen]].,Saint Lucia esa ailen kuntrii i Etlantic_Oshen,7,51
Topfriidum esa raait o' women t' bii wit nor [[shirt]] an [[bra]] ([[toples]]) i' em pablik plaeses daa men ar allaud tuu.,Topfriidum esa raait o women t bii wit nor shirt an bra i em pablik plaeses daa men ar allaud tuu,21,68
"T' [[Yunitid Kingdum]], [[Yunitid Staits o' Merika]], [[Kaneda]], an otha kuntriis hauf lous daa ban diskriminayshun basiid a' t' genda.",T Yunitid_Kingdum Yunitid Staits o Merika Kaneda an otha kuntriis hauf lous daa ban diskriminayshun basiid a t genda,19,52
Femaiils biin toples i' pablik plaesiis es allaud b' t' lous o' manii kuntriis a' [[Urup]].,Femaiils biin toples i pablik plaesiis es allaud b t lous o manii kuntriis a Urup,16,47
T' kuntrii [[Iseland]] es said b' manii piopel t' bii t' mas feminist kuntrii i' Erth.,T kuntrii Iseland es said b manii piopel t bii t mas feminist kuntrii i Erth,16,52
Certain kuntriis i' t' [[Medl Eist]] hauf lous daa based on [[Islem]] hauf entapreteyshuns o' t' Qu'ran (Islem's holy buuk) that say a woman must cover her entire body.,Certain kuntriis i t Medl_Eist hauf lous daa based on Islem hauf entapreteyshuns o t Quran that say a woman must cover her entire body,25,52
[[Endya]] is elsa a musa relijiious kuntrii.,Endya is elsa a musa relijiious kuntrii,7,28
"But [[elsa]] certain Western kuntriis hauf lous against toplessness, notably certain Merican staits, lik said above.",But elsa certain Western kuntriis hauf lous against toplessness notably certain Merican staits lik said above,16,52
"T' North Ailen moa ([[Maaori]]: ""Moa o Te Ika a Maui"") es a [[moa]] from t' [[North Ailen]] o' [[Nyuu Ziilan]].",T North Ailen moa es a moa from t North Ailen o Nyuu Ziilan,14,4
" <ns>0</ns>  <revision></revision>  <parentid>34782</parentid>  <timestamp>2018-06-03T12:13:54Z</timestamp>  <contributor></contributor>  <username>Jay [[Jay Marcus]] Keize13</username>    <comment>+ category</comment>  <model>wikitext</model>  <format>text/x-wiki</format> Ho Chi Minh City (""Thành phố Hồ Chí Minh"") esa city i' [[Wiyetnaam]], kuntrii i' sowth-eist Asya, neya Binh Duong, [[Đồng Hới]], Ba Ria-Vung Tau, Long An, Tay Ninh.",nsns revisionrevision parentidparentid timestampTZtimestamp contributorcontributor usernameJay Jay_Marcus Keizeusername comment categorycomment modelwikitextmodel formattextxwikiformat Ho Chi Minh City esa city i Wiyetnaam kuntrii i sowtheist Asya neya Binh Duong Đồng Hới Ba RiaVung Tau Long An Tay Ninh,36,48
Dakaa () es t' kapitel an biges citii a' [[Senegaal]].,Dakaa es t kapitel an biges citii a Senegaal,9,71
Tis es t' lyst o' toens i' t' ailen a' [[Norfuk]]:,Tis es t lyst o toens i t ailen a Norfuk,11,68
"David William Donald Cameron (Oktoeba 9, 1966) waas t' Priim Minista o' t' [[Yunitid Kingdum]].",David William Donald Cameron waas t Priim Minista o t Yunitid_Kingdum,11,5
"Belgrade (""Beograd"") es kapitel citii a' [[Serbya]].",Belgrade es kapitel citii a Serbya,6,37
"Elbanyan (""Gjuha Shqipe"" in Elbanyan) es em indo-urupeyan [[laenghwij]] spoken mienli i' [[Elbanya]], a kuntri i' [[Urup]].",Elbanyan es em indourupeyan laenghwij spoken mienli i Elbanya a kuntri i Urup,13,47
Elbanyan es spoken in [[Kosawo]] an paats a' t' [[North Masedoenya]] tuu.,Elbanyan es spoken in Kosawo an paats a t North Masedoenya tuu,12,73
" es d' forth manth a' d' iya, d' sekan manth a' [[spring]] en d' sekan manth a' [[ortam]].",es d forth manth a d iya d sekan manth a spring en d sekan manth a ortam,18,61
 <ns>0</ns>  <revision></revision>  <parentid>38858</parentid>  <timestamp>2019-10-28T14:02:45Z</timestamp>  <contributor></contributor>  <username>Coconutic</username>    <model>wikitext</model>  <format>text/x-wiki</format> Swiidish esa [[laenghwij]] i' [[Swiiden]].,nsns revisionrevision parentidparentid timestampTZtimestamp contributorcontributor usernameCoconuticusername modelwikitextmodel formattextxwikiformat Swiidish esa laenghwij i Swiiden,13,31
"Ets mien spoken i' em North Urupean kuntriis, lik Swiiden an [[Finland]].",Ets mien spoken i em North Urupean kuntriis lik Swiiden an Finland,12,48
Libiia esa kuntrii i' [[Afreka]].,Libiia esa kuntrii i Afreka,5,70
T' kapitel citii es [[Sarajevo]].,T kapitel citii es Sarajevo,5,67
Mediina esa emportan citii i' [[Islem]].,Mediina esa emportan citii i Islem,6,1
Erth orvit da [[san]].,Erth orvit da san,4,57
"Kopengagn ( ) es t' kapitel a' [[Denmark]] an ets t' msa popyulous citii, wi' an urban popyulayshun a' 1,230,728 an a' metropolitan popyulayshun a' 1,956,278.",Kopengagn es t kapitel a Denmark an ets t msa popyulous citii wi an urban popyulayshun a an a metropolitan popyulayshun a,22,65
[[A]] Hongi es Maori tradishin weah dem nose i' press from wan said t'aedha.,A Hongi es Maori tradishin weah dem nose i press from wan said taedha,14,12
"Ekwador es a' kuntrii a' t' Pesifik koest a' Sauth Merika north a' [[Peruu]], an enkluuds t' Galapagas Ailen.",Ekwador es a kuntrii a t Pesifik koest a Sauth Merika north a Peruu an enkluuds t Galapagas Ailen,19,52
Angela Merkel (17 [[Juulai]] 1954) esa chancellor a' [[Doichland]].,Angela Merkel esa chancellor a Doichland,6,10
Shii wos barn i' [[Hamburg]].,Shii wos barn i Hamburg,5,10
Arzni ([[Aarmanyan]]: Արզնի; Sirayic: ܐܪܙܢܝ‎; [[Rushan]]: Арзни) esa resort willaj i' t' Kotayk Provins o' [[Aarmanya]] lokatid i' t' Hrazdan canyun.,Arzni esa resort willaj i t Kotayk Provins o Aarmanya lokatid i t Hrazdan canyun,15,73
Et wos foundid durin' t' 19th cenchurii b' dem Assiriiyan Kreschans huu migraytid t' Iistern Aarmanya f' [[Eraan]].,Et wos foundid durin t th cenchurii b dem Assiriiyan Kreschans huu migraytid t Iistern Aarmanya f Eraan,18,9
"Kot d'Ivuaar ulla Evorii Koest, ofisholi Repablik o' Kot d'Ivuaar esa kuntrii i' [[Afreka]].",Kot dIvuaar ulla Evorii Koest ofisholi Repablik o Kot dIvuaar esa kuntrii i Afreka,14,75
"Joseph Robinette Biden Jr. ([[Nowemba]] 20, 1942) es t' kurent president o' t' Yunitid Staits.",Joseph Robinette Biden Jr es t kurent president o t Yunitid Staits,12,9
Suwałki esa citii i' [[Poeland]].,Suwałki esa citii i Poeland,5,35
Nikosia ([[Inglish]]: Nicosia) es t' kapitel a' t' [[Siipris]].,Nikosia es t kapitel a t Siipris,7,58
Melekeok esa toen i' [[Palau]]; wos t' kapitel citii o' t' kuntrii (i' 2006).,Melekeok esa toen i Palau wos t kapitel citii o t kuntrii,12,6
Tok Pisin es a kreol laenghwij spoekn mienli i' [[Papua Nyuu Gini]].,Tok Pisin es a kreol laenghwij spoekn mienli i Papua_Nyuu_Gini,10,45
"Et es rilaytd tuu t' thrii otha Meleniijen kreols; [[Bislama]], Solomon Ailens Pijin an Tores Stret Kreol.",Et es rilaytd tuu t thrii otha Meleniijen kreols Bislama Solomon Ailens Pijin an Tores Stret Kreol,17,12
Dominika es a' letl ailen kuntrii en [[Sentril Merika]] an t' karibiyen.,Dominika es a letl ailen kuntrii en Sentril_Merika an t karibiyen,11,53
Eserbeyjanis es salan fram [[Eserbeyjan]].,Eserbeyjanis es salan fram Eserbeyjan,5,10
Dem tork en [[Eserbeyjani]].,Dem tork en Eserbeyjani,4,0
"Sam liw en [[Eserbeyjan]], [[Eraan]], [[Jorja]], [[Rusha]], [[Turkii]], [[Eraak]], [[Siriya]], [[Yukrayn]], [[Kazakstaan]] an [[Uzbekistaan]].",Sam liw en Eserbeyjan Eraan Jorja Rusha Turkii Eraak Siriya Yukrayn Kazakstaan an Uzbekistaan,14,10
[[Saint Kitts a' Nevis]] a karibiyen ailen kuntriis.,Saint_Kitts_a_Nevis a karibiyen ailen kuntriis,5,9
"T' kapitel citii es [[Basseterre]] (en [[Saint Kitts]]), an t' populashen es 52,650 en 2010.",T kapitel citii es Basseterre an t populashen es en,10,54
T' kapitel es [[Akra]].,T kapitel es Akra,4,40
"T' Estonyan Sports Muusiem esa muusiem o' [[sportii]] i [[Taatu]], [[Estonya]].",T Estonyan Sports Muusiem esa muusiem o sportii i Taatu Estonya,11,12
David Ernest Buffett AM (born 17 Oktoeba 1942) es a politikel figure o' t' Ostrielyan teritrii o' [[Norfuk Ailen]].,David Ernest Buffett AM es a politikel figure o t Ostrielyan teritrii o Norfuk_Ailen,14,49
Korintuu esa toen i' [[Nicaragua]].,Korintuu esa toen i Nicaragua,5,16
Antigua a' Barbuda esa kuntrii i' [[North Merika]].,Antigua a Barbuda esa kuntrii i North_Merika,7,15
Es loekaited betwiin [[Endya]] en Myanmar.,Es loekaited betwiin Endya en Myanmar,6,59
"[[A]] pidginiz'd form es used b' mani [[Indo]]-Fijians an etnik Chinese a' dem ailen, whiil Pidgin Hindustani es used b' mani rural etnik Fijians.",A pidginizd form es used b mani IndoFijians an etnik Chinese a dem ailen whiil Pidgin Hindustani es used b mani rural etnik Fijians,24,73
 <ns>0</ns>  <revision></revision>  <parentid>39436</parentid>  <timestamp>2019-03-26T16:01:58Z</timestamp>  <contributor></contributor>  <username>Xqbot</username>    <minor></minor>  <comment>Bot: Fixing double redirect to [[Dem Kuuk Ailen Maaori]]; cosmetic changes</comment>  <model>wikitext</model>  <format>text/x-wiki</format> Ofishol Stetus.,nsns revisionrevision parentidparentid timestampTZtimestamp contributorcontributor usernameXqbotusername minorminor commentBot Fixing double redirect to Dem_Kuuk_Ailen_Maaori cosmetic changescomment modelwikitextmodel formattextxwikiformat Ofishol Stetus,19,31
 <ns>0</ns>  <revision></revision>  <timestamp>2019-03-24T01:18:55Z</timestamp>  <contributor></contributor>  <username>Coconutic</username>    <comment>Coconutic moved page Fijian laenghwij to [[Fijian]]</comment>  <model>wikitext</model>  <format>text/x-wiki</format>,nsns revisionrevision timestampTZtimestamp contributorcontributor usernameCoconuticusername commentCoconutic moved page Fijian laenghwij to Fijiancomment modelwikitextmodel formattextxwikiformat,14,31
Zviad Gamsakhurdia (1939-1993) es t' 1th President o' t' [[Jorja]] (1991-1992).,Zviad Gamsakhurdia es t th President o t Jorja,9,9
Rhopalostylis baueri esa spisiis a' paam naitiiv t' [[Norfuk Ailen]] ([[Ostrielya]]) an' t' t' Kermadec Ailens ([[Nyuu Ziilan]]).,Rhopalostylis baueri esa spisiis a paam naitiiv t Norfuk_Ailen an t t Kermadec Ailens,14,12
"Ets t' biges kuntrii i' t' [[Medl Eist]], an t' sekan biges Erab kuntrii (afta Algeria wiich es i' [[Afreka]]).",Ets t biges kuntrii i t Medl_Eist an t sekan biges Erab kuntrii,13,52
"However, unlaaek t' [[Yunitid Kingdum]] esa absolyuut monarkii, wit lous es bin basii'd a' [[Islem]].",However unlaaek t Yunitid_Kingdum esa absolyuut monarkii wit lous es bin basiid a Islem,14,12
"Meksikoe, ofisholi Yunitid Staits o' Meksikoe ([[Spanish]]: ""Estados Unidos Mexicanos"") es t' therd biges kuntrii en [[North Merika]], an tʻ 13th biges kuntrii i' t' Woral.",Meksikoe ofisholi Yunitid Staits o Meksikoe es t therd biges kuntrii en North_Merika an tʻ th biges kuntrii i t Woral,21,53
[[Meksikoe Citii]] es t' kapitel o' Meksikoe.,Meksikoe_Citii es t kapitel o Meksikoe,6,58
Dis kuntrii es sityuuaitid i' t’ rijiin kaul’d [[Leten Merika]],Dis kuntrii es sityuuaitid i t ’ rijiin kaul ’ d Leten_Merika,12,12
"Eserbeyjan ([[Eserbeyjani]]: ""Azərbaycan"", ""Azərbaycan Respublikası"") esa [[kuntrii]] i' [[Urup]] an [[Asya]].",Eserbeyjan esa kuntrii i Urup an Asya,7,36
[[Baku]] es t' kapitel.,Baku es t kapitel,4,17
Kurencii esa unit a' [[mani]].,Kurencii esa unit a mani,5,68
